,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Unnamed: 0,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,firstInit
638,93,Jul 10,True,TOR,"L,6-10",42,36,6,9,1,0,2,6,6,0,9,0,0,0,0,0,0,0,0.244,0.315,0.39,0.705,9,10,R,C.Bassitt(47),4357,109.0,3.86,1.421,9.2,0.8,3.6,8.4,2.3,C
639,94,Jul 11,True,TOR,"L,3-5",34,34,3,7,0,0,2,3,0,0,4,0,0,0,0,0,1,0,0.244,0.314,0.39,0.704,4,9,R,K.Gausman(60),4359,89.0,3.93,1.301,9.3,1.3,2.4,8.9,3.63,K
640,95,Jul 12,True,MIN,"W,7-1",38,30,7,9,3,2,0,7,6,0,7,1,0,1,0,2,0,0,0.244,0.315,0.391,0.707,7,9,R,J.Ryan(39),2553,112.0,3.43,1.011,7.7,1.3,1.4,9.7,6.84,J
641,96,Jul 13,True,MIN,"L,2-4",35,34,2,8,2,1,0,2,1,0,10,0,0,0,0,1,0,0,0.244,0.315,0.391,0.706,6,10,R,S.Woods Richardson(47),2557,116.0,3.68,1.146,7.7,0.9,2.6,7.8,2.96,S
642,97,Jul 14,True,MIN,"W,3-2",34,32,3,8,3,1,0,2,2,0,11,0,0,0,1,0,0,0,0.244,0.315,0.391,0.706,7,9,R,C.Paddack(56),2556,82.0,4.17,1.392,10.4,1.4,2.1,8.0,3.76,C
643,98,Jul 19,False,COL,"L,3-7",38,34,3,7,3,1,0,3,3,0,10,1,0,0,0,0,0,0,0.244,0.314,0.391,0.705,8,10,R,C.Quantrill(53),1493,109.0,4.66,1.338,8.6,1.2,3.4,6.9,2.02,C
644,99,Jul 20,False,COL,"L,3-4",33,32,3,5,2,1,1,3,1,0,9,0,0,0,1,0,1,0,0.243,0.313,0.39,0.704,3,12,L,K.Freeland(55),1497,81.0,4.3,1.542,11.3,1.1,2.6,6.4,2.43,K
645,100,Jul 21,False,COL,"W,3-2",33,32,3,7,0,0,2,2,1,0,6,0,0,0,0,1,0,1,0.243,0.313,0.391,0.703,3,9,R,R.Feltner(60),1492,87.0,4.09,1.418,10.0,1.2,2.8,8.0,2.85,R
646,101,Jul 22,False,LAD,"L,2-3",36,31,2,5,0,0,1,1,5,0,10,0,0,0,0,0,2,0,0.242,0.312,0.389,0.702,7,10,R,R.Ryan(57),2251,89.0,5.21,1.114,7.7,2.3,2.3,9.3,4.0,R
647,102,Jul 23,False,LAD,"L,2-5",38,32,2,5,0,0,1,2,6,0,8,0,0,0,1,1,0,0,0.241,0.312,0.388,0.7,9,11,R,L.Knack(63),2237,124.0,4.9,1.051,7.2,1.8,2.3,8.3,3.6,L
